Date,Open,High,Low,Close
18/03/2011,5699.98,5758.17,5699.98,5718.13
21/03/2011,5731.98,5798.78,5731.98,5786.09
22/03/2011,5785.52,5813.81,5742.62,5762.71
23/03/2011,5757.93,5802.44,5731.4,5795.88
24/03/2011,5795.69,5888.7,5780.41,5880.87
25/03/2011,5889.61,5918.73,5878.22,5900.76
28/03/2011,5902.86,5922.99,5900.6,5904.49
29/03/2011,5904.26,5932.73,5879.9,5932.17
30/03/2011,5937.06,5970.98,5937.06,5948.3
31/03/2011,5946.76,5972.8,5908.76,5908.76
01/04/2011,5910.64,6014.77,5910.64,6009.92
04/04/2011,6009.67,6035.12,5987.7,6016.98
05/04/2011,6017.22,6026.3,5989.05,6007.06
06/04/2011,6007.12,6056.37,6007.12,6041.13
07/04/2011,6041.14,6053.12,6007.37,6007.37
08/04/2011,6008.78,6066.39,6008.19,6055.75
11/04/2011,6052.29,6070.78,6044.52,6053.44
12/04/2011,6053.63,6053.63,5958.28,5964.47
13/04/2011,5964.5,6043.36,5964.5,6010.44
14/04/2011,6010.48,6010.48,5943.75,5963.8
15/04/2011,5963.79,5996.76,5963.55,5996.01
18/04/2011,5996.07,5997.46,5858.32,5870.08
19/04/2011,5870.17,5922.21,5870.17,5896.87
20/04/2011,5896.97,6033.79,5896.97,6022.26
21/04/2011,6022.35,6049.37,6005.76,6018.3
22/04/2011,6018.3,6049.37,6005.76,6018.3
25/04/2011,6018.3,6049.37,6005.76,6018.3
26/04/2011,6018.27,6070.59,6006.95,6069.36
27/04/2011,6069.38,6089.4,6045.87,6068.16
28/04/2011,6068.26,6091.75,6051.04,6069.9
29/04/2011,6069.9,6091.75,6051.04,6069.9
02/05/2011,6069.9,6091.75,6051.04,6069.9
03/05/2011,6070.12,6103.73,6050.71,6082.88
04/05/2011,6083.84,6083.84,5972.83,5984.07
05/05/2011,5984.05,6009.1,5912.61,5919.98
06/05/2011,5920.04,5984.92,5871.57,5976.77
09/05/2011,5976.6,5999.9,5922.23,5942.69
10/05/2011,5942.97,6023.11,5940.06,6018.89
11/05/2011,6019.12,6040.24,5965.26,5976
12/05/2011,5976.44,5976.44,5882.39,5944.96
13/05/2011,5945.37,6001.33,5919.91,5925.87
16/05/2011,5925.83,5936.19,5862.16,5923.69
17/05/2011,5923.73,5942.81,5861,5861
18/05/2011,5861.04,5934.51,5860.65,5923.49
19/05/2011,5926.04,6003.92,5925.98,5955.99
20/05/2011,5961.76,6017.56,5927.74,5948.49
23/05/2011,5948.37,5948.37,5833.44,5835.89
24/05/2011,5838.06,5884.66,5838.05,5858.41
25/05/2011,5858.16,5881.18,5810.46,5870.14
26/05/2011,5870.2,5910.77,5866.67,5880.99
27/05/2011,5881.06,5951.37,5881.06,5938.87
30/05/2011,5938.87,5951.37,5881.06,5938.87
31/05/2011,5938.96,6009.98,5938.96,5989.99
01/06/2011,5990.05,5995.22,5911.68,5928.61
02/06/2011,5926.39,5926.39,5847.92,5847.92
03/06/2011,5848.29,5868.19,5802.67,5855.01
06/06/2011,5854.54,5881.06,5827.51,5863.16
07/06/2011,5863.04,5890.58,5849.23,5864.65
08/06/2011,5864.61,5864.61,5791.8,5808.89
09/06/2011,5808.92,5861.17,5795,5856.34
10/06/2011,5856.35,5866.95,5758.33,5765.8
13/06/2011,5765.97,5793.84,5763.42,5773.46
14/06/2011,5773.48,5822.6,5773.48,5803.13
15/06/2011,5803.11,5803.35,5742.55,5742.55
16/06/2011,5739.76,5739.76,5644.38,5698.81
17/06/2011,5698.78,5733.2,5644.98,5714.94
20/06/2011,5714.82,5714.82,5647.23,5693.39
21/06/2011,5693.52,5778.07,5692.97,5775.31
22/06/2011,5775.32,5789.12,5741.82,5772.99
23/06/2011,5772.93,5772.93,5663.3,5674.38
24/06/2011,5674.5,5768.54,5674.5,5697.72
27/06/2011,5697.5,5728.43,5679.6,5722.34
28/06/2011,5723.63,5795.1,5723.63,5766.88
29/06/2011,5766.98,5860.92,5766.98,5855.95
30/06/2011,5856.24,5945.71,5856.24,5945.71
01/07/2011,5945.76,5999.04,5936.96,5989.76
04/07/2011,5989.77,6030.82,5985.69,6017.54
05/07/2011,6017.44,6036.31,6011.07,6024.03
06/07/2011,6024.44,6026.48,5973.82,6002.92
07/07/2011,6003.05,6071.67,6003.05,6054.55
08/07/2011,6055.37,6084.08,5981.73,5990.58
11/07/2011,5988.93,5998.58,5900.75,5929.16
12/07/2011,5928.29,5928.43,5793.04,5868.96
13/07/2011,5868.78,5911,5850.96,5906.43
14/07/2011,5905.93,5905.93,5841.17,5846.95
15/07/2011,5838.46,5863.57,5805.99,5843.66
18/07/2011,5843.17,5843.17,5752.81,5752.81
19/07/2011,5752.97,5801.99,5752.97,5789.99
20/07/2011,5790.08,5856.36,5790.05,5853.82
21/07/2011,5853.89,5934.28,5797.48,5899.89
22/07/2011,5899.95,5966.84,5899.95,5935.02
25/07/2011,5934.36,5938.55,5892.64,5925.26
26/07/2011,5925.33,5951.34,5895.58,5929.73
27/07/2011,5929.58,5932,5841.03,5856.58
28/07/2011,5856.48,5882.56,5801.58,5873.21
29/07/2011,5872.96,5872.96,5772.43,5815.19
01/08/2011,5816.33,5913.46,5767.06,5774.43
02/08/2011,5774.4,5778.92,5705.34,5718.39
03/08/2011,5718.14,5718.14,5557.74,5584.51
04/08/2011,5585.06,5644.05,5393.14,5393.14
05/08/2011,5392.81,5392.81,5202.62,5246.99
08/08/2011,5246.62,5295.78,5062.42,5068.95
09/08/2011,5068.92,5175.6,4791.01,5164.92
10/08/2011,5165.81,5262.72,4990.79,5007.16
11/08/2011,5015.53,5172.66,4943.01,5162.83
12/08/2011,5162.66,5320.03,5099.31,5320.03
15/08/2011,5320.24,5377.23,5319.38,5350.58
16/08/2011,5348.88,5362.15,5265.83,5357.63
17/08/2011,5357.58,5371.08,5279.93,5331.6
18/08/2011,5331.41,5331.41,5041.59,5092.23
19/08/2011,5092.19,5107.91,4929.55,5040.76
22/08/2011,5040.71,5182.98,4993.34,5095.3
23/08/2011,5095.49,5193.17,5076.74,5129.42
24/08/2011,5129.55,5250.59,5098.14,5205.85
25/08/2011,5207,5254.17,5102.06,5131.1
26/08/2011,5131.07,5149.51,5014.79,5129.92
29/08/2011,5129.92,5149.51,5014.79,5129.92
30/08/2011,5129.98,5283.6,5129.98,5268.66
31/08/2011,5268.68,5411.6,5258.62,5394.53
01/09/2011,5394.52,5449.67,5346.7,5418.65
02/09/2011,5418.5,5418.5,5258.5,5292.03
05/09/2011,5289.27,5289.27,5097.71,5102.58
06/09/2011,5102.39,5190.27,5086.79,5156.84
07/09/2011,5157.81,5322.21,5157.81,5318.59
08/09/2011,5318.41,5369.82,5269.7,5340.38
09/09/2011,5339.9,5352.03,5202.24,5214.65
12/09/2011,5214.45,5214.45,5059.22,5129.62
13/09/2011,5130.63,5203.07,5069.52,5174.25
14/09/2011,5174.18,5270.42,5146.39,5227.02
15/09/2011,5227.12,5366.74,5227.12,5337.54
16/09/2011,5337.69,5406.1,5337.69,5368.41
19/09/2011,5368.09,5368.09,5231.62,5259.56
20/09/2011,5259.52,5377.39,5219.09,5363.71
21/09/2011,5363.64,5366.09,5268.82,5288.41
22/09/2011,5287.65,5287.65,5013.55,5041.61
23/09/2011,5042.55,5105.38,4928.14,5066.81
26/09/2011,5066.56,5148.81,4974.03,5089.37
27/09/2011,5091.66,5294.05,5091.66,5294.05
28/09/2011,5293.86,5314.29,5191.36,5217.63
29/09/2011,5217.64,5250.18,5160.77,5196.84
30/09/2011,5196.66,5197.33,5068.63,5128.48
03/10/2011,5126.97,5126.97,4983.28,5075.5
04/10/2011,5075.33,5075.33,4868.6,4944.44
05/10/2011,4944.87,5121.4,4944.87,5102.17
06/10/2011,5102.25,5291.26,5102.25,5291.26
07/10/2011,5291.27,5370.89,5261.43,5303.4
10/10/2011,5303.55,5413.43,5303.55,5399
11/10/2011,5398.84,5398.97,5330.42,5395.7
12/10/2011,5395.94,5458.02,5348.16,5441.8
13/10/2011,5441.69,5456.09,5368.37,5403.38
14/10/2011,5403.6,5501.39,5395.57,5466.36
17/10/2011,5466.43,5543.72,5405.2,5436.7
18/10/2011,5436.62,5436.62,5348.64,5410.35
19/10/2011,5411.02,5483.79,5410.97,5450.49
20/10/2011,5450.22,5450.22,5363.16,5384.68
21/10/2011,5384.74,5500.54,5384.74,5488.65
24/10/2011,5488.56,5552.79,5487.21,5548.06
25/10/2011,5547.6,5574.13,5465.52,5525.54
26/10/2011,5525.58,5576.63,5498.51,5553.24
27/10/2011,5553.6,5747.33,5553.6,5713.82
28/10/2011,5713.85,5746.88,5684.95,5702.24
31/10/2011,5702.12,5702.12,5544.22,5544.22
01/11/2011,5543.84,5543.84,5338.36,5421.57
02/11/2011,5421.82,5493.29,5383.37,5484.1
03/11/2011,5483.87,5564.54,5402.63,5545.64
04/11/2011,5545.73,5599.46,5495.38,5527.16
07/11/2011,5527.09,5557.76,5432.16,5510.82
08/11/2011,5510.81,5616,5509.57,5567.34
09/11/2011,5567.31,5615.84,5426.25,5460.38
10/11/2011,5459.56,5497.2,5360.19,5444.82
11/11/2011,5446.23,5548.75,5439.81,5545.38
14/11/2011,5545.06,5575.19,5489.25,5519.04
15/11/2011,5518.92,5551.38,5428.6,5517.44
16/11/2011,5517.3,5562.91,5450.24,5509.02
17/11/2011,5507.6,5507.67,5366.12,5423.14
18/11/2011,5423.01,5423.01,5347.89,5362.94
21/11/2011,5362.88,5362.88,5221.69,5222.6
22/11/2011,5222.85,5281.95,5206.82,5206.82
23/11/2011,5206.74,5206.74,5139.78,5139.78
24/11/2011,5139.85,5184.26,5098.99,5127.57
25/11/2011,5127.56,5200.31,5075.22,5164.65
28/11/2011,5164.79,5327.76,5164.79,5312.76
29/11/2011,5312.77,5344.18,5272.44,5337
30/11/2011,5336.84,5538.96,5274.95,5505.42
01/12/2011,5505.43,5553.89,5486.87,5489.34
02/12/2011,5489.42,5595.54,5489.07,5552.29
05/12/2011,5552.44,5602.8,5545.93,5567.96
06/12/2011,5567.2,5592.95,5521.91,5568.72
07/12/2011,5568.91,5631.88,5497.96,5546.91
08/12/2011,5547.16,5605.27,5483.77,5483.77
09/12/2011,5483.46,5540.52,5440.86,5529.21
12/12/2011,5529.01,5529.01,5427.86,5427.86
13/12/2011,5427.93,5525.96,5413.7,5490.15
14/12/2011,5490.13,5490.13,5366.8,5366.8
15/12/2011,5366.9,5434.02,5366.9,5400.85
16/12/2011,5401.39,5452.65,5387.34,5387.34
19/12/2011,5387.32,5410.06,5343.08,5364.99
20/12/2011,5365.07,5426.28,5328.67,5419.6
21/12/2011,5419.64,5479.19,5371.65,5389.74
22/12/2011,5389.85,5469.03,5389.85,5456.97
23/12/2011,5457.07,5516.63,5456.98,5512.7
26/12/2011,5512.7,5516.63,5456.98,5512.7
27/12/2011,5512.7,5516.63,5456.98,5512.7
28/12/2011,5512.76,5567.86,5490.96,5507.4
29/12/2011,5507.43,5566.77,5496.87,5566.77
30/12/2011,5566.85,5588.39,5535.2,5572.28
02/01/2012,5572.28,5588.39,5535.2,5572.28
03/01/2012,5572.82,5699.91,5572.82,5699.91
04/01/2012,5699.85,5719.83,5646.36,5668.45
05/01/2012,5668.39,5689.33,5614.38,5624.26
06/01/2012,5624.4,5682.78,5623.36,5649.68
09/01/2012,5649.28,5673.82,5604.62,5612.26
10/01/2012,5612.46,5711.89,5612.46,5696.7
11/01/2012,5696.88,5700.75,5644.75,5670.82
12/01/2012,5670.85,5699.57,5640.3,5662.42
13/01/2012,5662.91,5709.22,5583.45,5636.64
16/01/2012,5635.4,5662.88,5609.87,5657.44
17/01/2012,5657.61,5724.41,5657.61,5693.95
18/01/2012,5693.96,5709.87,5647.92,5702.37
19/01/2012,5702.51,5743.93,5693.16,5741.15
20/01/2012,5741.14,5749.77,5721.61,5728.55
23/01/2012,5728.56,5789.85,5723.09,5782.56
24/01/2012,5782.33,5782.33,5719.86,5751.9
25/01/2012,5752.02,5777.69,5694.05,5723
26/01/2012,5722.83,5806.24,5722.83,5795.2
27/01/2012,5794.94,5794.94,5728.96,5733.45
30/01/2012,5733.25,5733.25,5651.56,5671.09
31/01/2012,5671.14,5730.32,5671.14,5681.61
01/02/2012,5681.65,5790.72,5680.67,5790.72
02/02/2012,5790.73,5809.82,5765.72,5796.07
03/02/2012,5796.06,5901.07,5784.23,5901.07
06/02/2012,5901.04,5901.04,5863.55,5892.2
07/02/2012,5891.96,5906.65,5850.49,5890.26
08/02/2012,5890.28,5916.2,5871.33,5875.93
09/02/2012,5875.8,5916.31,5870.55,5895.47
10/02/2012,5895.36,5895.36,5839.85,5852.39
13/02/2012,5852.54,5920.09,5852.54,5905.7
14/02/2012,5905.51,5920.61,5877.21,5899.87
15/02/2012,5899.93,5923.78,5880.62,5892.16
16/02/2012,5892.36,5892.36,5829.38,5885.38
17/02/2012,5885.46,5923.62,5885.46,5905.07
20/02/2012,5905.22,5956.33,5905.14,5945.25
21/02/2012,5945.23,5948.84,5916.58,5928.2
22/02/2012,5927.71,5937.96,5894.6,5916.55
23/02/2012,5916.48,5952.47,5900.5,5937.89
24/02/2012,5937.9,5964.02,5925.47,5935.13
27/02/2012,5934.98,5935,5865.85,5915.55
28/02/2012,5916.09,5937.02,5899.99,5927.91
29/02/2012,5927.88,5944.75,5871.51,5871.51
01/03/2012,5872.3,5936.07,5858.85,5931.25
02/03/2012,5931.59,5939.97,5908.48,5911.13
05/03/2012,5911.01,5911.03,5865.38,5874.82
06/03/2012,5874.34,5874.34,5758.42,5765.8
07/03/2012,5765.82,5801.12,5755.69,5791.41
08/03/2012,5791.44,5874.34,5791.44,5859.73
09/03/2012,5859.7,5897.6,5842.94,5887.49
12/03/2012,5887.48,5894.07,5860.42,5892.75
13/03/2012,5893.43,5957.94,5893.43,5955.91
14/03/2012,5959.15,5989.07,5945.43,5945.43
15/03/2012,5945.45,5958.17,5919.21,5940.72
16/03/2012,5941.1,5974.05,5941.03,5965.58
19/03/2012,5965.6,5968.89,5928.45,5961.11
20/03/2012,5961.07,5961.07,5876.42,5891.41
21/03/2012,5891.44,5921.68,5880.79,5891.95
22/03/2012,5890.75,5890.78,5825.91,5845.65
23/03/2012,5845.61,5875.73,5801.72,5854.89
26/03/2012,5855.35,5913.06,5854.47,5902.7
27/03/2012,5902.72,5941.9,5863.83,5869.55
28/03/2012,5869.5,5877.94,5808.99,5808.99
29/03/2012,5808.94,5812.17,5726.5,5742.03
30/03/2012,5742.17,5782.71,5742.1,5768.45
02/04/2012,5771.54,5874.89,5748.63,5874.89
03/04/2012,5874.86,5890.16,5838.34,5838.34
04/04/2012,5838.19,5838.22,5685.65,5703.77
05/04/2012,5703.76,5731.67,5663.32,5723.67
06/04/2012,5723.67,5731.67,5663.32,5723.67
09/04/2012,5723.67,5731.67,5663.32,5723.67
10/04/2012,5723.5,5723.5,5595.55,5595.55
11/04/2012,5595.48,5655.87,5576.37,5634.74
12/04/2012,5635.06,5727.87,5602.56,5710.46
13/04/2012,5710.26,5710.82,5643.51,5651.79
16/04/2012,5651.41,5707.96,5641.07,5666.28
17/04/2012,5664.67,5773.73,5651.53,5766.95
18/04/2012,5766.48,5783.88,5730.91,5745.29
19/04/2012,5745.28,5792.07,5738.11,5744.55
20/04/2012,5744.57,5775.67,5724.2,5772.15
23/04/2012,5772.08,5772.08,5637.73,5665.57
24/04/2012,5665.85,5714.17,5658.49,5709.49
25/04/2012,5709.7,5745,5703.21,5718.89
26/04/2012,5719.17,5761.14,5691.72,5748.72
27/04/2012,5748.53,5788.99,5707.95,5777.11
30/04/2012,5777.01,5792.97,5728.87,5737.78
01/05/2012,5737.81,5819,5732.16,5812.23
02/05/2012,5812.65,5819.93,5736.64,5758.11
03/05/2012,5758.71,5800.81,5745.23,5766.55
04/05/2012,5766.45,5766.45,5639.79,5655.06
07/05/2012,5655.06,5766.45,5639.79,5655.06
08/05/2012,5654.53,5668.09,5550.09,5554.55
09/05/2012,5554.95,5571.71,5464.41,5530.05
10/05/2012,5530.73,5566.14,5490.54,5543.95
11/05/2012,5543.96,5585.5,5499.27,5575.52
14/05/2012,5575.65,5575.65,5436.69,5465.52
15/05/2012,5465.58,5507.65,5411.82,5437.62
16/05/2012,5437.46,5448.38,5354,5405.25
17/05/2012,5405.69,5413.32,5309.75,5338.38
18/05/2012,5338.11,5338.11,5256.61,5267.62
21/05/2012,5267.58,5324.36,5253.92,5304.48
22/05/2012,5304.56,5408.65,5304.56,5403.28
23/05/2012,5403.14,5403.67,5262.9,5266.41
24/05/2012,5267.9,5371.75,5266.88,5350.05
25/05/2012,5350.28,5385.17,5312.2,5351.53
28/05/2012,5351.73,5413.83,5341.34,5356.34
29/05/2012,5356.61,5404.66,5342.46,5391.14
30/05/2012,5391.13,5391.13,5284.42,5297.28
31/05/2012,5297.39,5352.05,5272.66,5320.86
01/06/2012,5321.01,5354.45,5229.76,5260.19
04/06/2012,5260.19,5354.45,5229.76,5260.19
05/06/2012,5260.19,5354.45,5229.76,5260.19
06/06/2012,5261.31,5388.03,5260.81,5384.11
07/06/2012,5384.23,5494.54,5384.23,5447.79
08/06/2012,5447.65,5447.65,5381.83,5435.08
11/06/2012,5435.4,5536.27,5419.56,5432.37
12/06/2012,5432.44,5478.63,5414.64,5473.74
13/06/2012,5473.8,5507.65,5436.67,5483.81
14/06/2012,5483.66,5483.7,5424.4,5467.05
15/06/2012,5467.26,5522.87,5465.09,5478.81
18/06/2012,5478.97,5555.32,5461.08,5491.09
19/06/2012,5491.03,5603.14,5491.03,5586.31
20/06/2012,5586.36,5623.85,5566,5622.29
21/06/2012,5622.15,5622.15,5564.79,5566.36
22/06/2012,5566.27,5566.27,5499.97,5513.69
25/06/2012,5512.92,5513,5435.46,5450.65
26/06/2012,5451.09,5476.5,5436.27,5446.96
27/06/2012,5447.49,5525.14,5447.28,5523.92
28/06/2012,5523.98,5533.75,5436.5,5493.06
29/06/2012,5495.2,5619.65,5495.2,5571.15
02/07/2012,5571.22,5640.64,5571.2,5640.64
03/07/2012,5641.55,5689,5636.05,5687.73
04/07/2012,5687.61,5699.85,5669.73,5684.47
05/07/2012,5684.49,5727.45,5662.48,5692.63
06/07/2012,5692.62,5695.06,5647.47,5662.63
09/07/2012,5662.6,5669.75,5610.71,5627.33
10/07/2012,5627.44,5688.66,5622.29,5664.07
11/07/2012,5664.01,5674.65,5625.6,5664.48
12/07/2012,5664.43,5664.43,5588.84,5608.25
13/07/2012,5608.37,5675.62,5608.3,5666.13
16/07/2012,5666.11,5670.6,5640.88,5662.43
17/07/2012,5662.53,5676.47,5621.19,5629.09
18/07/2012,5629.23,5688.29,5624.54,5685.77
19/07/2012,5686.6,5718.61,5686.13,5714.19
20/07/2012,5714.14,5714.14,5644.93,5651.77
23/07/2012,5651.67,5651.67,5510.92,5533.87
24/07/2012,5533.89,5556.63,5486.99,5499.23
25/07/2012,5498.76,5526.09,5478.02,5498.32
26/07/2012,5498.51,5594.51,5478.04,5573.16
27/07/2012,5573.48,5631,5550.9,5627.21
30/07/2012,5627.48,5706.47,5625.67,5693.63
31/07/2012,5693.74,5695.54,5635.28,5635.28
01/08/2012,5635.25,5712.82,5632.97,5712.82
02/08/2012,5712.83,5765.81,5657.25,5662.3
03/08/2012,5662.33,5794.01,5662.33,5787.28
06/08/2012,5787.29,5837.61,5767.1,5808.77
07/08/2012,5808.84,5841.24,5785.01,5841.24
08/08/2012,5841.18,5845.92,5801.08,5845.92
09/08/2012,5845.94,5860.16,5828.44,5851.51
10/08/2012,5851.4,5858.56,5827.71,5847.11
13/08/2012,5847.12,5852.79,5813.63,5831.88
14/08/2012,5832.25,5876.22,5832.25,5864.78
15/08/2012,5864.34,5864.34,5822.25,5833.04
16/08/2012,5832.97,5846.7,5811.31,5834.51
17/08/2012,5834.59,5854.72,5834.39,5852.42
20/08/2012,5852.44,5857.5,5802.91,5824.37
21/08/2012,5824.52,5872.59,5824.52,5857.52
22/08/2012,5857.43,5857.43,5771.22,5774.2
23/08/2012,5774.47,5809.26,5764.02,5776.6
24/08/2012,5776.7,5791.39,5739.41,5776.6
27/08/2012,5776.6,5791.39,5739.41,5776.6
28/08/2012,5776.69,5779.49,5749.75,5775.71
29/08/2012,5775.76,5775.76,5739.23,5743.53
30/08/2012,5743.4,5743.4,5705.65,5719.45
31/08/2012,5719.5,5763.77,5707.99,5711.48
03/09/2012,5711.41,5758.41,5701.06,5758.41
04/09/2012,5753.83,5757.14,5658.34,5672.01
05/09/2012,5671.66,5675.91,5634.88,5657.86
06/09/2012,5658.72,5785.98,5658.68,5777.34
07/09/2012,5777.67,5807.57,5772.87,5794.8
10/09/2012,5794.55,5806.79,5777.07,5793.2
11/09/2012,5793.16,5796.56,5764.22,5792.19
12/09/2012,5792.02,5821.24,5757.58,5782.08
13/09/2012,5782.05,5826.57,5770.26,5819.92
14/09/2012,5824.5,5932.62,5824.5,5915.55
17/09/2012,5915.66,5915.68,5883.22,5893.52
18/09/2012,5893.42,5893.42,5837.52,5868.16
19/09/2012,5868.21,5894.39,5861.01,5888.48
20/09/2012,5884.96,5884.96,5824.36,5854.64
21/09/2012,5854.67,5887.57,5838.86,5852.62
24/09/2012,5852.54,5852.54,5806.09,5838.84
25/09/2012,5838.86,5869.17,5828.34,5859.71
26/09/2012,5854.51,5854.51,5751.35,5768.09
27/09/2012,5768.41,5804.09,5762.98,5779.42
28/09/2012,5780.02,5807.82,5740.52,5742.07
01/10/2012,5742.11,5843.54,5738.59,5820.45
02/10/2012,5820.49,5840.36,5781.42,5809.45
03/10/2012,5806.68,5832.48,5785,5825.81
04/10/2012,5826.52,5854.16,5803.22,5827.78
05/10/2012,5827.86,5885.57,5827.61,5871.02
08/10/2012,5870.52,5870.52,5818.76,5841.74
09/10/2012,5841.7,5856.42,5795.18,5810.25
10/10/2012,5810.46,5810.52,5776.71,5776.71
11/10/2012,5776.66,5846.3,5766.69,5829.75
12/10/2012,5829.73,5829.73,5793.32,5793.32
15/10/2012,5793.33,5827.87,5786.03,5805.61
16/10/2012,5805.66,5878.09,5805.66,5870.54
17/10/2012,5870.6,5915.59,5868.68,5910.91
18/10/2012,5911.16,5928.27,5896.49,5917.05
19/10/2012,5917.04,5919.73,5892.23,5896.15
22/10/2012,5896.14,5911.03,5869.88,5882.91
23/10/2012,5882.87,5893.43,5788.96,5797.91
24/10/2012,5798.16,5823.24,5776.64,5804.78
25/10/2012,5804.74,5840.57,5802.22,5805.05
26/10/2012,5804.94,5817.94,5753.31,5806.71
29/10/2012,5806.52,5812.67,5763.51,5795.1
30/10/2012,5794.98,5852.17,5794.92,5849.9
31/10/2012,5849.8,5866.67,5782.7,5782.7
01/11/2012,5782.65,5866.76,5777.96,5861.92
02/11/2012,5861.88,5890.11,5844.3,5868.55
05/11/2012,5868.5,5868.52,5825.55,5839.06
06/11/2012,5839.15,5885.16,5839.15,5884.9
07/11/2012,5885.29,5921.78,5789.43,5791.63
08/11/2012,5791.75,5824.36,5770.7,5776.05
09/11/2012,5776.11,5786.43,5715.23,5769.68
12/11/2012,5769.66,5795.25,5762.01,5767.27
13/11/2012,5767.25,5786.25,5710.99,5786.25
14/11/2012,5785.68,5786.08,5719.61,5722.01
15/11/2012,5721.92,5721.92,5674.26,5677.75
16/11/2012,5678.11,5682.68,5605.59,5605.59
19/11/2012,5605.65,5739.74,5605.65,5737.66
20/11/2012,5737.69,5751.82,5706.7,5748.1
21/11/2012,5748.02,5760.12,5727.86,5752.03
22/11/2012,5752.15,5796.47,5752.15,5791.03
23/11/2012,5791.27,5830.53,5781.43,5819.14
26/11/2012,5819.09,5819.14,5773.86,5786.72
27/11/2012,5786.87,5823.18,5786.87,5799.71
28/11/2012,5799.54,5808.34,5755.23,5803.28
29/11/2012,5803.56,5883.98,5803.56,5870.3
30/11/2012,5871.18,5904.39,5860.27,5866.82
03/12/2012,5867.06,5902,5859.56,5871.24
04/12/2012,5871.29,5885.36,5852.88,5869.04
05/12/2012,5869.12,5902.66,5869.12,5892.08
06/12/2012,5892.05,5923.91,5889.65,5901.42
07/12/2012,5901.61,5923.11,5889.92,5914.4
10/12/2012,5914.41,5923.97,5891.33,5921.63
11/12/2012,5921.64,5937.93,5908.32,5924.97
12/12/2012,5924.29,5948.5,5915.91,5945.85
13/12/2012,5945.83,5947.85,5918.57,5929.61
14/12/2012,5930,5944.5,5915.34,5921.76
17/12/2012,5921.8,5923.92,5881.01,5912.15
18/12/2012,5912.23,5946.41,5911.1,5935.9
19/12/2012,5936.2,5977.82,5936.2,5961.59
20/12/2012,5961.56,5970.87,5950.07,5958.34
21/12/2012,5958.34,5958.34,5894.1,5939.99
24/12/2012,5939.92,5957.69,5937.1,5954.18
25/12/2012,5954.18,5957.69,5937.1,5954.18
26/12/2012,5954.18,5957.69,5937.1,5954.18
27/12/2012,5954.22,5997.04,5942.44,5954.3
28/12/2012,5954.32,5975.97,5915.32,5925.37
31/12/2012,5925.38,5925.43,5873.43,5897.81
01/01/2013,5897.81,5925.43,5873.43,5897.81
02/01/2013,5897.93,6044.57,5897.93,6027.37
03/01/2013,6030.15,6051.3,6016.8,6047.34
04/01/2013,6046.44,6089.84,6038.02,6089.84
07/01/2013,6089.82,6091.5,6060.75,6064.58
08/01/2013,6064.49,6088.18,6053.63,6053.63
09/01/2013,6053.68,6112.27,6053.66,6098.65
10/01/2013,6098.65,6118.3,6090.61,6101.51
11/01/2013,6101.53,6121.58,6095.07,6121.58
14/01/2013,6121.53,6134.17,6104.9,6107.86
15/01/2013,6107.88,6117.31,6086.21,6117.31
16/01/2013,6117.33,6117.33,6076.12,6103.98
17/01/2013,6103.93,6135.89,6087.49,6132.36
18/01/2013,6131.93,6172.49,6131.93,6154.41
21/01/2013,6154.52,6182.23,6154.52,6180.98
22/01/2013,6180.86,6188.58,6149.18,6179.17
23/01/2013,6179.15,6200.49,6178.47,6197.64
24/01/2013,6197.51,6271.4,6186.48,6264.91
25/01/2013,6264.89,6284.45,6247.33,6284.45
28/01/2013,6284.63,6311.26,6277.04,6294.41
29/01/2013,6294.38,6346.37,6285.77,6339.19
30/01/2013,6339.15,6354.46,6316.29,6323.11
31/01/2013,6322.4,6322.57,6276.88,6276.88
01/02/2013,6276.91,6353.95,6275.5,6347.24
04/02/2013,6347.26,6347.26,6236.66,6246.84
05/02/2013,6246.92,6296.47,6244.07,6282.76
06/02/2013,6282.78,6321.45,6265.55,6295.34
07/02/2013,6295.27,6313,6216.72,6228.42
08/02/2013,6228.5,6278.07,6228.5,6263.93
11/02/2013,6263.95,6294.81,6252.31,6277.06
12/02/2013,6277.1,6338.38,6259.82,6338.38
13/02/2013,6338.29,6384.7,6311.59,6359.11
14/02/2013,6359.35,6364.72,6302,6327.36
15/02/2013,6326.93,6352.2,6309.78,6328.26
18/02/2013,6327.97,6330.17,6306.83,6318.19
19/02/2013,6318.43,6385.14,6304.4,6379.07
20/02/2013,6379.06,6412.44,6368.2,6395.37
21/02/2013,6395.31,6395.31,6277.96,6291.54
22/02/2013,6291.49,6347.25,6291.49,6335.7
25/02/2013,6335.57,6390.09,6323.98,6355.37
26/02/2013,6355.17,6355.17,6258.62,6270.44
27/02/2013,6270.46,6335.9,6269.26,6325.88
28/02/2013,6325.94,6372,6325.94,6360.81
01/03/2013,6360.61,6391.67,6308.56,6378.6
04/03/2013,6379.27,6379.29,6333.17,6345.63
05/03/2013,6345.72,6437.34,6344.78,6431.95
06/03/2013,6432.32,6460.96,6418.72,6427.64
07/03/2013,6427.56,6459.68,6427.31,6439.16
08/03/2013,6439.2,6489.54,6439.2,6483.58
11/03/2013,6483.69,6505.3,6473.56,6503.63
12/03/2013,6503.48,6533.99,6491.75,6510.62
13/03/2013,6510.6,6510.6,6437.61,6481.5
