Date, Open, High, Low, Close, Volume
06/19/18, 73.032, 74.00, 69.25, 70.51, 63809499.0428575
06/18/18, 71.08, 74.746, 70.90, 74.166, 60366149.0945078
06/15/18, 70.768, 72.934, 70.25, 71.634, 54241249.1863813
06/14/18, 69.526, 71.75, 69.32, 71.544, 54905099.1764235
06/13/18, 69.3412, 69.44, 67.96, 68.956, 47349019.2897647
06/12/18, 68.94, 70.994, 67.60, 68.554, 111736998.323945
06/11/18, 64.502, 66.932, 64.50, 66.42, 65917349.0112398
06/08/18, 63.80, 64.896, 63.43, 63.532, 41026004.3846099
06/07/18, 63.23, 66.00, 62.716, 63.218, 71726353.9241047
06/06/18, 60.10, 64.434, 59.496, 63.90, 93836348.5924548
06/05/18, 59.54, 59.56, 57.348, 58.226, 29975784.5503632
06/04/18, 58.868, 59.80, 58.7096, 59.348, 23989049.6401643
06/01/18, 57.172, 58.39, 56.7678, 58.364, 27121929.5931711
05/31/18, 57.442, 58.074, 56.586, 56.946, 29598604.5560209
05/30/18, 56.658, 59.001, 56.32, 58.344, 37448429.4382736
05/29/18, 55.702, 57.30, 55.23, 56.752, 28333199.575002
05/25/18, 55.525, 55.928, 55.122, 55.77, 19375409.7093689
05/24/18, 55.68, 56.222, 54.978, 55.57, 20883539.6867469
05/23/18, 55.552, 55.982, 54.80, 55.814, 29925264.551121
05/22/18, 57.5524, 57.60, 54.6844, 55.002, 44728779.3290683
05/21/18, 56.266, 58.298, 56.26, 56.898, 45912854.3113072
05/18/18, 56.93, 56.93, 54.80, 55.364, 36259439.4561084
05/17/18, 57.18, 57.8375, 56.794, 56.908, 22103059.6684541
05/16/18, 56.766, 57.762, 56.312, 57.296, 28370094.5744486
05/15/18, 57.002, 57.392, 56.10, 56.836, 47595539.2860669
05/14/18, 60.664, 60.988, 58.324, 58.394, 36434019.4534897
05/11/18, 61.54, 61.776, 59.816, 60.212, 23398244.6490263
05/10/18, 61.4999, 62.598, 60.8224, 61.004, 28257804.5761329
05/09/18, 60.082, 61.402, 60.01, 61.37, 28636824.5704476
05/08/18, 60.159, 61.55, 59.80, 60.394, 29649999.55525
05/07/18, 59.50, 61.1918, 59.034, 60.554, 43391119.3491332
05/04/18, 56.60, 59.372, 55.904, 58.818, 42846769.3572985
05/03/18, 55.758, 57.608, 55.046, 56.89, 86760653.6985902
05/02/18, 59.714, 61.37, 59.5569, 60.23, 44851849.3272223
05/01/18, 58.702, 60.164, 58.644, 59.984, 23128014.6530798
04/30/18, 58.722, 59.746, 58.50, 58.78, 21140859.6828871
04/27/18, 57.074, 58.894, 56.766, 58.815, 21823129.6726531
04/26/18, 55.75, 57.158, 55.30, 57.096, 21780064.673299
04/25/18, 56.70, 57.032, 55.45, 56.138, 20067869.698982
04/24/18, 57.00, 57.418, 55.692, 56.692, 28426539.5736019
04/23/18, 58.258, 58.324, 56.466, 56.674, 24466889.6329967
04/20/18, 59.034, 59.996, 57.95, 58.048, 28139639.5779054
04/19/18, 58.216, 60.202, 57.71, 60.016, 30452994.5432051
04/18/18, 58.216, 60.048, 57.632, 58.67, 32788499.5081725
04/17/18, 57.774, 58.434, 56.502, 57.538, 35000114.4749983
04/16/18, 59.80, 59.932, 57.802, 58.242, 31692439.5246134
04/13/18, 60.72, 60.79, 59.196, 60.068, 36636119.4504582
04/12/18, 60.464, 60.79, 58.736, 58.816, 38043844.4293423
04/11/18, 60.148, 61.796, 59.932, 60.186, 37414724.4387791
04/10/18, 59.794, 61.42, 58.736, 60.94, 55121299.1731805
04/09/18, 60.074, 61.90, 57.842, 57.932, 51249049.2312643
04/06/18, 60.20, 61.856, 59.10, 59.86, 67601448.9859783
04/05/18, 57.868, 61.252, 57.64, 61.144, 95605498.5659175
04/04/18, 50.556, 57.674, 50.40, 57.388, 99483748.5077438
04/03/18, 53.964, 54.67, 50.898, 53.506, 94221903.5866714
04/02/18, 51.252, 52.0664, 48.918, 50.496, 80569848.7914523
03/29/18, 51.298, 54.192, 49.642, 53.226, 75853753.8621937
03/28/18, 52.916, 53.736, 50.42, 51.556, 105007193.424892
03/27/18, 60.80, 60.854, 55.436, 55.836, 69360153.9595977
03/26/18, 61.468, 61.518, 58.272, 60.836, 41875879.3718618
03/23/18, 62.25, 62.322, 60.09, 60.308, 33274494.5008826
03/22/18, 62.778, 63.764, 61.636, 61.82, 24698854.6295172
03/21/18, 62.05, 64.488, 62.038, 63.306, 29792054.5531192
03/20/18, 62.974, 63.25, 61.752, 62.11, 23821464.642678
03/19/18, 63.30, 64.15, 61.934, 62.712, 37421464.438678
03/16/18, 65.192, 65.48, 63.814, 64.27, 30586394.5412041
03/15/18, 65.876, 66.57, 64.22, 65.12, 32824004.5076399
03/14/18, 67.352, 67.962, 64.786, 65.326, 39836849.4024473
03/13/18, 68.984, 69.024, 67.2527, 68.368, 29829024.5525646
03/12/18, 65.722, 69.442, 65.30, 69.102, 41320174.3801974
03/09/18, 64.82, 65.698, 64.474, 65.434, 27533819.5869927
03/08/18, 66.572, 66.66, 65.2548, 65.82, 17831219.7325317
03/07/18, 65.088, 66.50, 64.348, 66.46, 25036484.6244527
03/06/18, 66.75, 67.274, 65.406, 65.64, 21428719.6785692
03/05/18, 66.478, 67.55, 65.8586, 66.67, 19118844.7132173
03/02/18, 65.396, 67.044, 64.594, 67.024, 25464144.6180378
03/01/18, 69.002, 69.734, 66.014, 66.186, 34428004.4835799
02/28/18, 70.514, 71.048, 68.444, 68.612, 30348289.5447757
02/27/18, 71.25, 71.998, 70.002, 70.198, 23987094.6401936
02/26/18, 70.70, 71.80, 70.471, 71.484, 21699924.6745011
02/23/18, 69.566, 70.998, 69.42, 70.41, 29086934.563696
02/22/18, 67.106, 69.488, 66.95, 69.234, 34849039.4772644
02/21/18, 67.206, 67.9386, 66.634, 66.66, 16098244.7585263
02/20/18, 66.894, 68.168, 66.30, 66.954, 20047174.6992924
02/16/18, 66.50, 68.624, 66.328, 67.098, 28213184.5768022
02/15/18, 64.90, 66.824, 64.48, 66.813, 29564584.5565312
02/14/18, 64.168, 65.234, 63.704, 64.462, 19753714.7036943
02/13/18, 63.004, 64.838, 62.5021, 64.732, 22801154.6579827
02/12/18, 63.226, 63.616, 61.25, 63.146, 31139109.5329134
02/09/18, 63.986, 64.1969, 58.952, 62.084, 64668599.029971
02/08/18, 68.662, 69.724, 62.92, 63.046, 51572849.2264073
02/07/18, 67.798, 69.20, 67.132, 69.00, 34846194.4773071
02/06/18, 65.042, 67.244, 64.70, 66.794, 25442189.6183672
02/05/18, 67.594, 68.894, 66.60, 66.626, 22320734.665189
02/02/18, 69.688, 70.39, 68.102, 68.75, 18524179.7221373
02/01/18, 70.20, 71.932, 69.726, 69.85, 20988434.6851735
01/31/18, 69.502, 71.238, 69.038, 70.862, 31070344.5339448
01/30/18, 69.028, 69.654, 68.434, 69.164, 23588499.6461725
01/29/18, 67.97, 70.17, 67.656, 69.906, 23735744.6439638
01/26/18, 68.30, 68.80, 67.142, 68.57, 22696779.6595483
01/25/18, 69.654, 69.84, 67.28, 67.528, 33701519.4944772
01/24/18, 70.916, 70.95, 68.704, 69.178, 26437389.6034392
01/23/18, 72.00, 72.10, 70.20, 70.558, 27327069.590094
01/22/18, 69.88, 71.566, 69.84, 70.312, 31051799.534223
01/19/18, 69.00, 70.118, 68.52, 70.004, 24441514.6333773
01/18/18, 69.134, 70.46, 68.748, 68.914, 28429224.5735616
01/17/18, 68.094, 69.80, 67.95, 69.432, 35517524.4672371
01/16/18, 67.508, 69.00, 66.96, 68.012, 32371254.5144312
01/12/18, 67.726, 68.082, 66.734, 67.244, 24125294.6381206
01/11/18, 67.048, 68.962, 66.652, 67.59, 33227419.5015887
01/10/18, 66.44, 67.40, 66.00, 66.96, 21549629.6767556
01/09/18, 67.032, 67.76, 65.481, 66.738, 35733154.4640027
01/08/18, 63.20, 67.404, 63.10, 67.282, 49297174.2605424
01/05/18, 63.324, 63.448, 62.40, 63.316, 22955899.6556615
01/04/18, 62.574, 63.71, 61.136, 62.924, 49731519.2540272
01/03/18, 64.20, 65.05, 63.11, 63.45, 22607634.6608855
01/02/18, 62.40, 64.422, 62.20, 64.106, 21761204.6735819
12/29/17, 63.236, 63.282, 62.00, 62.27, 18885774.7167134
12/28/17, 62.35, 63.164, 61.908, 63.072, 21581734.676274
12/27/17, 63.20, 63.536, 62.15, 62.328, 23560554.6465917
12/26/17, 64.766, 64.788, 63.316, 63.458, 21892064.671619
12/22/17, 65.902, 66.1843, 64.964, 65.04, 21079034.6838145
12/21/17, 65.918, 66.748, 65.442, 66.332, 21926109.6711084
12/20/17, 66.538, 66.62, 65.008, 65.796, 29768999.553465
12/19/17, 68.052, 68.2985, 66.06, 66.22, 34124859.4881271
12/18/17, 68.98, 69.346, 67.516, 67.774, 27380829.5892876
12/15/17, 68.408, 68.78, 67.152, 68.69, 34665999.48001
12/14/17, 68.202, 69.488, 67.38, 67.578, 28999579.5650063
12/13/17, 68.186, 68.844, 67.30, 67.806, 31107304.5333904
12/12/17, 66.09, 68.288, 66.006, 68.206, 43665994.3450101
12/11/17, 62.926, 65.802, 62.75, 65.782, 39689904.4046514
12/08/17, 62.92, 63.396, 62.252, 63.026, 17342289.7398657
12/07/17, 62.40, 63.7268, 62.21, 62.248, 23902984.6414552
12/06/17, 60.02, 62.678, 60.00, 62.652, 35976704.4603494
12/05/17, 60.40, 61.60, 60.20, 60.74, 23232599.651511
12/04/17, 61.30, 61.653, 60.122, 61.04, 29175699.5623645
12/01/17, 61.088, 62.064, 61.01, 61.306, 21464339.6780349
11/30/17, 61.712, 62.14, 60.908, 61.77, 21757934.673631
11/29/17, 63.46, 63.60, 60.246, 61.508, 43836989.3424452
11/28/17, 63.272, 64.00, 62.784, 63.51, 24747454.6287882
11/27/17, 62.65, 63.468, 61.902, 63.362, 22779469.658308
11/24/17, 62.758, 63.282, 62.20, 63.11, 16220324.7566951
11/22/17, 63.354, 63.484, 62.368, 62.52, 24588179.6311773
11/21/17, 62.172, 63.646, 61.742, 63.562, 36306364.4554045
11/20/17, 62.758, 63.10, 60.95, 61.748, 41238244.3814263
11/17/17, 65.134, 65.334, 62.63, 63.01, 68675693.9698646
11/16/17, 62.798, 63.628, 62.26, 62.50, 29110364.5633445
11/15/17, 61.202, 62.498, 60.30, 62.26, 29893324.5516001
11/14/17, 63.00, 63.27, 61.38, 61.74, 28380379.5742943
11/13/17, 60.026, 63.36, 59.822, 63.08, 37924719.4311292
11/10/17, 60.50, 61.672, 60.37, 60.598, 23127144.6530928
11/09/17, 60.50, 60.892, 59.26, 60.598, 27235734.591464
11/08/17, 61.10, 61.378, 60.26, 60.878, 23626354.6456047
11/07/17, 60.204, 61.30, 60.006, 61.21, 26471369.6029295
11/06/17, 61.40, 61.50, 59.802, 60.556, 32430044.5135493
11/03/17, 59.90, 61.25, 59.026, 61.218, 44469869.332952
11/02/17, 60.026, 61.738, 58.526, 59.852, 98957098.5156435
11/01/17, 66.45, 66.5218, 64.052, 64.216, 42286679.3656998
10/31/17, 64.046, 66.39, 64.036, 66.306, 28361734.574574
10/30/17, 63.836, 64.756, 63.45, 64.016, 21271889.6809217
10/27/17, 63.95, 64.918, 63.332, 64.174, 34898519.4765222
10/26/17, 65.556, 66.046, 64.64, 65.234, 25117499.6232375
10/25/17, 67.34, 67.50, 64.712, 65.168, 42970364.3554445
10/24/17, 67.76, 68.56, 67.232, 67.468, 22458359.6631246
10/23/17, 69.976, 69.99, 67.25, 67.404, 28736729.5689491
10/20/17, 70.538, 70.91, 68.868, 69.02, 24651974.6302204
10/19/17, 71.112, 71.4293, 69.64, 70.362, 25309214.6203618
10/18/17, 71.194, 72.60, 70.826, 71.93, 24695369.6295695
10/17/17, 70.182, 71.244, 70.014, 71.15, 16466724.7529991
10/16/17, 70.752, 70.896, 69.432, 70.12, 26877429.5968386
10/13/17, 71.396, 71.698, 70.736, 71.114, 17702664.73446
10/12/17, 70.59, 71.956, 70.528, 71.136, 20435239.6934714
10/11/17, 70.778, 71.52, 70.23, 70.92, 22504154.6624377
10/10/17, 69.36, 71.126, 69.1061, 71.118, 34892479.4766128
10/09/17, 69.93, 70.35, 68.534, 68.588, 37468264.437976
10/06/17, 70.62, 72.0198, 70.45, 71.376, 21487369.6776895
10/05/17, 71.20, 71.487, 70.27, 71.066, 20858374.6871244
10/04/17, 70.25, 71.724, 69.92, 71.002, 40817714.3877343
10/03/17, 67.18, 69.71, 66.256, 69.628, 50767999.23848
10/02/17, 68.504, 68.74, 67.102, 68.306, 26433869.603492
09/29/17, 68.372, 68.936, 67.7202, 68.22, 25535409.6169689
09/28/17, 67.976, 68.55, 67.08, 67.92, 26598084.6010287
09/27/17, 69.98, 70.2978, 68.10, 68.194, 30301649.5454753
09/26/17, 70.186, 70.248, 68.18, 69.05, 35781364.4632795
09/25/17, 70.63, 71.4938, 68.576, 68.998, 38029724.4295541
09/22/17, 73.298, 73.98, 70.176, 70.218, 40797084.3880437
09/21/17, 74.98, 75.366, 72.902, 73.296, 23090949.6536358
09/20/17, 74.60, 75.6498, 74.214, 74.782, 24595259.6310711
09/19/17, 76.00, 76.478, 74.714, 75.02, 32259429.5161086
09/18/17, 76.05, 77.922, 75.536, 77.00, 35939899.4609015
09/15/17, 74.902, 76.00, 74.54, 75.962, 27102479.5934628
09/14/17, 72.866, 75.592, 72.526, 75.528, 36012619.4598107
09/13/17, 72.764, 73.614, 71.918, 73.246, 20926154.6861077
09/12/17, 72.898, 73.752, 72.08, 72.55, 29864534.552032
09/11/17, 70.27, 72.742, 70.00, 72.738, 38335279.4249708
09/08/17, 69.798, 69.956, 68.46, 68.68, 16317539.7552369
09/07/17, 69.196, 70.496, 68.69, 70.122, 21196064.682059
09/06/17, 69.90, 70.1958, 68.312, 68.906, 20456754.6931487
09/05/17, 70.76, 71.098, 69.178, 69.918, 19241909.7113714
09/01/17, 71.224, 71.518, 70.738, 71.08, 15247729.7712841
08/31/17, 70.71, 71.688, 70.564, 71.18, 20363974.6945404
08/30/17, 69.934, 70.694, 69.40, 70.636, 17064714.7440293
08/29/17, 67.896, 69.81, 67.75, 69.472, 20368374.6944744
08/28/17, 69.456, 69.47, 67.944, 69.132, 18819779.7177033
08/25/17, 70.848, 71.138, 69.46, 69.61, 17419779.7387033
08/24/17, 70.504, 71.332, 69.948, 70.586, 22923434.6561485
08/23/17, 67.798, 70.698, 67.6608, 70.554, 24772519.6284122
08/22/17, 68.226, 68.448, 67.4745, 68.27, 21609829.6758526
08/21/17, 69.164, 69.164, 66.37, 67.572, 32477119.5128432
08/18/17, 70.582, 70.80, 69.16, 69.492, 27040914.5943863
08/17/17, 72.242, 72.66, 70.318, 70.384, 25138299.6229255
08/16/17, 72.60, 73.30, 72.504, 72.582, 17068864.743967
08/15/17, 73.04, 73.098, 71.874, 72.466, 15425439.7686184
08/14/17, 72.926, 73.532, 72.52, 72.76, 22595929.6610611
08/11/17, 71.394, 72.252, 70.724, 71.574, 21828914.6725663
08/10/17, 72.32, 73.3301, 70.932, 71.08, 35464284.4680357
08/09/17, 72.20, 74.00, 71.79, 72.706, 34460479.4830928
08/08/17, 71.506, 73.716, 71.48, 73.044, 37249184.4412622
08/07/17, 71.47, 71.896, 70.55, 71.034, 31622399.525664
08/04/17, 69.40, 71.454, 68.66, 71.382, 46344544.3048318
08/03/17, 69.066, 70.00, 68.63, 69.418, 67675153.9848727
08/02/17, 63.788, 65.424, 62.244, 65.178, 65457299.0181405
08/01/17, 64.60, 64.89, 63.226, 63.914, 41515509.3772674
07/31/17, 67.10, 68.298, 64.208, 64.694, 42675679.3598648
07/28/17, 67.378, 67.92, 66.502, 67.014, 24402069.633969
07/27/17, 69.20, 69.50, 65.258, 66.892, 41512024.3773196
07/26/17, 68.072, 69.10, 67.624, 68.77, 24103949.6384408
07/25/17, 69.00, 69.12, 66.83, 67.92, 34945984.4758102
07/24/17, 66.048, 68.6798, 66.002, 68.504, 43185409.3522189
07/21/17, 65.892, 66.2515, 65.16, 65.68, 24508029.6323796
07/20/17, 65.38, 66.044, 64.84, 65.984, 25830939.6125359
07/19/17, 65.646, 66.33, 64.6439, 65.052, 31785069.523224
07/18/17, 63.50, 65.826, 63.132, 65.648, 31868599.521971
07/17/17, 65.108, 65.42, 62.69, 63.914, 49384559.2592316
07/14/17, 64.638, 65.684, 64.244, 65.556, 28126054.5781092
07/13/17, 66.022, 66.32, 63.994, 64.682, 42972329.3554151
07/12/17, 66.08, 66.62, 64.90, 65.904, 51730649.2240403
07/11/17, 63.20, 65.456, 62.86, 65.444, 57796999.133045
07/10/17, 62.58, 63.588, 60.626, 63.21, 69104448.9634333
07/07/17, 62.70, 63.40, 61.476, 62.644, 70884598.936731
07/06/17, 63.452, 64.158, 61.26, 61.766, 96622498.5506625
07/05/17, 69.44, 69.448, 65.266, 65.418, 85233493.7214976
07/03/17, 74.048, 74.27, 70.30, 70.524, 31527004.5270949
06/30/17, 72.742, 73.3535, 71.9237, 72.322, 29242604.5613609
06/29/17, 74.122, 74.20, 70.82, 72.15, 41105184.3834222
06/28/17, 73.336, 74.348, 72.504, 74.248, 31512314.5273153
06/27/17, 75.28, 75.28, 72.404, 72.474, 34981994.4752701
06/26/17, 77.338, 77.39, 74.62, 75.498, 33020494.5046926
06/23/17, 76.49, 77.398, 75.869, 76.69, 32228789.5165682
06/22/17, 75.598, 77.00, 74.714, 76.522, 37648884.4352667
06/21/17, 74.87, 75.398, 73.604, 75.28, 24616049.6307593
06/20/17, 75.334, 75.776, 73.946, 74.448, 37193504.4420974
06/19/17, 75.00, 75.34, 73.56, 73.96, 32746659.5088001
06/16/17, 75.595, 75.602, 74.02, 74.28, 33654864.495177
06/15/17, 74.50, 75.092, 73.298, 75.068, 52132349.2180148
06/14/17, 76.217, 76.85, 75.262, 76.132, 64092149.0386178
06/13/17, 73.524, 75.20, 73.322, 75.19, 59039599.114406
06/12/17, 71.598, 72.90, 70.124, 71.802, 52588299.2111755
06/09/17, 74.884, 75.374, 70.96, 71.464, 86307193.7053921
06/08/17, 72.75, 74.38, 72.044, 74.00, 45307479.3203878
06/07/17, 71.268, 72.10, 71.028, 71.93, 46989794.2951531
06/06/17, 68.94, 71.8986, 67.994, 70.57, 55433999.16849
06/05/17, 67.70, 69.688, 66.842, 69.464, 33921839.4911724
06/02/17, 67.954, 68.576, 67.186, 67.97, 27951194.5807321
06/01/17, 68.80, 68.976, 67.458, 68.074, 38039979.4294003
05/31/17, 67.538, 68.578, 67.032, 68.202, 49817219.2527417
05/30/17, 65.20, 67.256, 65.152, 67.02, 38914579.4162813
05/26/17, 63.456, 65.098, 63.262, 65.028, 39010999.414835
05/25/17, 62.204, 63.394, 61.562, 63.366, 25069814.6239528
05/24/17, 61.302, 62.20, 61.08, 62.044, 25208459.6218731
05/23/17, 62.092, 62.146, 60.696, 60.772, 21591769.6761235
05/22/17, 62.56, 62.874, 61.36, 62.07, 21645889.6753117
05/19/17, 63.10, 63.30, 62.04, 62.166, 23437859.6484321
05/18/17, 61.40, 62.788, 61.062, 62.612, 28269004.5759649
05/17/17, 62.878, 62.926, 61.10, 61.222, 33559699.4966045
05/16/17, 63.518, 64.012, 63.028, 63.402, 20762419.6885637
05/15/17, 63.676, 64.04, 62.506, 63.176, 38110019.4283497
05/12/17, 65.096, 65.40, 64.306, 64.962, 20608059.6908791
05/11/17, 64.68, 65.20, 63.92, 64.62, 23769094.6434636
05/10/17, 64.312, 65.10, 63.624, 65.044, 28708034.5693795
05/09/17, 61.876, 64.398, 61.82, 64.252, 48382684.2742597
05/08/17, 62.18, 62.758, 61.164, 61.438, 35032359.4745146
05/05/17, 59.60, 61.71, 59.36, 61.67, 40886739.3866989
05/04/17, 61.487, 61.554, 58.152, 59.092, 70760048.9385993
05/03/17, 63.534, 64.306, 62.09, 62.204, 35666824.4649976
05/02/17, 64.80, 65.532, 63.312, 63.778, 26913884.5962917
05/01/17, 62.976, 65.45, 62.962, 64.566, 44147824.3377826
04/28/17, 61.966, 62.96, 61.60, 62.814, 22527389.6620892
04/27/17, 62.338, 62.618, 61.50, 61.726, 17342844.7398573
04/26/17, 62.474, 62.90, 61.80, 62.034, 23475219.6478717
04/25/17, 61.60, 62.796, 61.172, 62.758, 33688539.4946719
04/24/17, 61.844, 62.11, 61.2043, 61.606, 25417524.6187371
04/21/17, 60.40, 61.28, 60.084, 61.12, 22548779.6617683
04/20/17, 61.302, 61.83, 60.046, 60.502, 30746759.5387986
04/19/17, 60.492, 61.324, 60.422, 61.104, 19490119.7076482
04/18/17, 59.94, 60.168, 59.58, 60.05, 15178489.7723227
04/17/17, 60.54, 60.80, 59.736, 60.288, 20693679.6895948
04/13/17, 59.34, 61.478, 59.06, 60.80, 46423169.3036525
04/12/17, 61.268, 61.6896, 59.264, 59.368, 30253409.5461989
04/11/17, 62.676, 62.694, 61.10, 61.742, 28622884.5706567
04/10/17, 61.83, 62.746, 61.742, 62.478, 38322289.4251657
04/07/17, 59.50, 60.538, 59.43, 60.508, 22898064.656529
04/06/17, 59.376, 60.388, 58.82, 59.74, 27602939.5859559
04/05/17, 60.408, 60.976, 58.84, 59.00, 39404689.4089297
04/04/17, 59.378, 60.962, 58.906, 60.74, 50672799.239908
04/03/17, 57.38, 59.80, 56.916, 59.704, 69443093.9583536
03/31/17, 55.746, 55.936, 55.2639, 55.66, 16473199.752902
03/30/17, 55.608, 56.40, 55.442, 55.584, 20742129.6888681
03/29/17, 55.668, 55.92, 55.108, 55.476, 18380784.7242882
03/28/17, 55.404, 56.136, 55.00, 55.49, 39938019.4009297
03/27/17, 52.12, 54.114, 51.95, 54.044, 31153974.5326904
03/24/17, 51.14, 52.778, 51.002, 52.632, 28236264.576456
03/23/17, 51.078, 51.5344, 50.66, 50.956, 16601224.7509816
03/22/17, 50.312, 51.014, 50.102, 51.002, 20296484.6955527
03/21/17, 52.566, 52.96, 50.048, 50.136, 34542769.4818585
03/20/17, 52.12, 52.91, 51.7642, 52.384, 18071469.728928
03/17/17, 52.80, 53.066, 52.24, 52.30, 32487479.5126878
03/16/17, 52.48, 53.15, 51.812, 52.41, 35660764.4650885
03/15/17, 51.40, 52.20, 50.854, 51.146, 26654029.6001896
03/14/17, 49.222, 51.624, 49.204, 51.60, 37992224.4301166
03/13/17, 48.964, 49.37, 48.5562, 49.234, 15113124.7733031
03/10/17, 49.242, 49.30, 48.60, 48.738, 15331359.7700296
03/09/17, 49.526, 49.732, 48.60, 48.98, 19396464.709053
03/08/17, 49.40, 50.014, 49.064, 49.374, 18643244.7203513
03/07/17, 50.384, 50.778, 49.664, 49.718, 17297349.7405398
03/06/17, 49.582, 50.34, 49.502, 50.242, 16777499.7483375
03/03/17, 50.148, 50.38, 49.80, 50.314, 14646169.7803075
03/02/17, 49.942, 50.656, 49.654, 50.096, 16759164.7486125
03/01/17, 50.836, 50.97, 49.822, 50.004, 24047439.6392884
02/28/17, 48.838, 50.20, 48.78, 49.998, 30390724.5441391
02/27/17, 49.634, 49.672, 48.402, 49.246, 57304049.1404393
02/24/17, 50.532, 51.65, 50.04, 51.40, 40858124.3871281
02/23/17, 52.80, 52.932, 51.112, 51.198, 74576248.8813563
02/22/17, 56.062, 56.69, 54.52, 54.702, 43774874.3433769
02/21/17, 55.09, 56.28, 54.802, 55.478, 28383734.574244
02/17/17, 53.16, 54.578, 52.83, 54.446, 31285744.5307138
02/16/17, 55.52, 56.00, 53.70, 53.79, 35386604.4692009
02/15/17, 56.00, 56.448, 55.288, 55.952, 24739279.6289108
02/14/17, 55.806, 57.478, 55.722, 56.196, 36726119.4491082
02/13/17, 54.148, 56.158, 54.102, 56.12, 35148024.4727796
02/10/17, 53.958, 54.19, 53.222, 53.846, 18098694.7285196
02/09/17, 53.25, 54.236, 53.23, 53.84, 39101109.4134834
02/08/17, 51.47, 52.672, 51.24, 52.416, 19665069.705024
02/07/17, 51.638, 52.00, 51.284, 51.496, 21223874.6816419
02/06/17, 50.20, 51.564, 50.126, 51.554, 17812584.7328112
02/03/17, 50.382, 50.4358, 49.936, 50.266, 10933614.8359958
02/02/17, 49.668, 50.484, 49.542, 50.31, 12498874.8125169
02/01/17, 50.61, 50.64, 49.81, 49.848, 19794144.7030878
01/31/17, 49.848, 51.178, 49.54, 50.386, 20580519.6912922
01/30/17, 50.506, 51.058, 49.42, 50.126, 19005369.7149195
01/27/17, 50.276, 50.60, 49.704, 50.59, 15831679.7625248
01/26/17, 50.858, 51.148, 50.15, 50.502, 15760614.7635908
01/25/17, 51.462, 51.692, 50.36, 50.894, 25731804.6140229
01/24/17, 50.00, 50.96, 49.93, 50.922, 24827254.6275912
01/23/17, 49.17, 50.178, 49.10, 49.784, 31314689.5302797
01/20/17, 49.092, 49.20, 48.602, 48.946, 21021374.6846794
01/19/17, 49.45, 49.736, 48.15, 48.752, 38661519.4200772
01/18/17, 47.33, 47.942, 47.116, 47.672, 18844834.7173275
01/17/17, 47.34, 47.992, 46.874, 47.116, 23087609.6536859
01/13/17, 46.00, 47.57, 45.918, 47.55, 30464799.543028
01/12/17, 45.812, 46.14, 45.116, 45.918, 18951144.7157328
01/11/17, 45.814, 45.996, 45.336, 45.946, 18254124.7261881
01/10/17, 46.40, 46.40, 45.378, 45.974, 18299774.7255034
01/09/17, 45.794, 46.384, 45.60, 46.256, 19897419.7015387
01/06/17, 45.386, 46.062, 45.09, 45.802, 27639464.585408
01/05/17, 45.284, 45.496, 44.39, 45.35, 29558474.5566229
01/04/17, 42.95, 45.60, 42.862, 45.398, 56067349.1589898
01/03/17, 42.972, 44.066, 42.192, 43.398, 29616269.555756
12/30/16, 43.26, 43.50, 42.336, 42.738, 23213099.6518035
12/29/16, 43.712, 43.84, 42.8245, 42.936, 20224839.6966274
12/28/16, 44.306, 44.76, 43.44, 43.948, 18912279.7163158
12/27/16, 42.976, 44.45, 42.884, 43.906, 29578659.5563201
12/23/16, 41.60, 42.69, 41.542, 42.668, 23352319.6497152
12/22/16, 41.644, 41.998, 41.30, 41.69, 15555539.7666669
12/21/16, 41.69, 42.446, 41.482, 41.54, 26038109.6094284
12/20/16, 40.61, 41.80, 40.50, 41.758, 23445354.6483197
12/19/16, 40.498, 40.89, 39.968, 40.546, 17440354.7383947
12/16/16, 39.616, 40.518, 39.52, 40.498, 18984444.7152333
12/15/16, 39.682, 40.148, 39.478, 39.516, 16097834.7585325
12/14/16, 39.748, 40.60, 39.352, 39.738, 20754634.6886805
12/13/16, 38.636, 40.256, 38.60, 39.63, 34119419.4882087
12/12/16, 38.56, 38.884, 38.208, 38.486, 12194379.8170843
12/09/16, 38.174, 38.7672, 38.162, 38.436, 13612524.7958121
12/08/16, 38.41, 38.50, 37.908, 38.458, 15970739.7604389
12/07/16, 37.23, 38.68, 37.00, 38.63, 27309254.5903612
12/06/16, 37.104, 37.316, 36.5365, 37.17, 16958109.7456284
12/05/16, 36.502, 37.778, 36.502, 37.36, 20361194.6945821
12/02/16, 36.576, 36.976, 36.00, 36.294, 20211619.6968257
12/01/16, 37.65, 37.706, 36.20, 36.376, 25632004.6155199
11/30/16, 38.20, 38.378, 37.50, 37.88, 17735519.7339672
11/29/16, 39.112, 39.346, 37.90, 37.914, 22196279.6670558
11/28/16, 39.096, 39.87, 38.91, 39.224, 22645909.6603114
11/25/16, 38.728, 39.4474, 38.728, 39.33, 11830489.8225427
11/23/16, 38.122, 39.1288, 37.80, 38.628, 24459464.633108
11/22/16, 37.168, 38.294, 36.742, 38.234, 28016804.5797479
11/21/16, 37.008, 37.778, 36.882, 36.904, 21805214.6729218
11/18/16, 38.13, 38.60, 37.00, 37.004, 26051734.609224
11/17/16, 36.698, 37.898, 36.422, 37.732, 24435334.63347
11/16/16, 36.53, 36.946, 36.242, 36.786, 17172184.7424172
